source_experiment,mapping_strategy,sample_id,dialogue_id,utterance_id,speaker,utterance,context,gold_label,input_condition,free_emotions,free_emotions_norm,mapped_label,mapping_covered,mapping_confidence,mapping_reason,is_correct
perturbation,hybrid,S0028,90,2,Rachel,"I don't know, I just kinda ran into him last night.","Rachel: Ok, Paulo, why don't you just go get dressed, and then you be on your way, ok, bye-bye. Monica: Rachel, how did this happen?",fear,text + context + image,confused|uncertain,confused|uncertain,surprise,true,0.75,Dictionary tie; used first generated mapped emotion.,false
perturbation,dictionary,S0027,88,1,Monica,"Well umm, Alexandra has been",Phoebe: I cant believe this! How long as this been going on?,neutral,text + context,hesitant|uncertain,hesitant|uncertain,fear,true,0.8500000000000001,Dictionary majority vote.,false
perturbation,llm,S0027,88,1,Monica,"Well umm, Alexandra has been",Phoebe: I cant believe this! How long as this been going on?,neutral,text + context,hesitant|uncertain,hesitant|uncertain,neutral,true,0.9,"The fine-grained emotion 'hesitant|uncertain' aligns closely with the neutral label, as it reflects a lack of strong emotional expression or clear sentiment.",true
perturbation,hybrid,S0027,88,1,Monica,"Well umm, Alexandra has been",Phoebe: I cant believe this! How long as this been going on?,neutral,text + context,hesitant|uncertain,hesitant|uncertain,fear,true,0.8500000000000001,Dictionary majority vote.,false
perturbation,dictionary,S0028,90,2,Rachel,"I don't know, I just kinda ran into him last night.","Rachel: Ok, Paulo, why don't you just go get dressed, and then you be on your way, ok, bye-bye. Monica: Rachel, how did this happen?",fear,text-only,confused|uncertain,confused|uncertain,surprise,true,0.75,Dictionary tie; used first generated mapped emotion.,false
perturbation,llm,S0028,90,2,Rachel,"I don't know, I just kinda ran into him last night.","Rachel: Ok, Paulo, why don't you just go get dressed, and then you be on your way, ok, bye-bye. Monica: Rachel, how did this happen?",fear,text-only,confused|uncertain,confused|uncertain,neutral,true,0.9,"The fine-grained emotion 'confused|uncertain' aligns closely with the neutral label, as it reflects a lack of strong emotional expression or clarity.",false
perturbation,hybrid,S0028,90,2,Rachel,"I don't know, I just kinda ran into him last night.","Rachel: Ok, Paulo, why don't you just go get dressed, and then you be on your way, ok, bye-bye. Monica: Rachel, how did this happen?",fear,text-only,confused|uncertain,confused|uncertain,surprise,true,0.75,Dictionary tie; used first generated mapped emotion.,false
perturbation,dictionary,S0027,88,1,Monica,"Well umm, Alexandra has been",Phoebe: I cant believe this! How long as this been going on?,neutral,text + context + image,hesitant|concerned,hesitant|concerned,fear,true,0.8500000000000001,Dictionary majority vote.,false
perturbation,llm,S0027,88,1,Monica,"Well umm, Alexandra has been",Phoebe: I cant believe this! How long as this been going on?,neutral,text + context + image,hesitant|concerned,hesitant|concerned,fear,true,0.8,"The fine-grained emotions 'hesitant' and 'concerned' align closely with the coarse label 'fear,' as concern often involves elements of desperation or urgency.",false
perturbation,hybrid,S0027,88,1,Monica,"Well umm, Alexandra has been",Phoebe: I cant believe this! How long as this been going on?,neutral,text + context + image,hesitant|concerned,hesitant|concerned,fear,true,0.8500000000000001,Dictionary majority vote.,false
perturbation,dictionary,S0029,91,4,Joey,What is the big deal?,"Ross: It's breast milk. Phoebe: So? Rachel: Phoebe, that is juice, squeezed from a person.",anger,text + context,confusion|indifference,confusion|indifference,surprise,true,0.75,Dictionary majority vote.,false
perturbation,llm,S0029,91,4,Joey,What is the big deal?,"Ross: It's breast milk. Phoebe: So? Rachel: Phoebe, that is juice, squeezed from a person.",anger,text + context,confusion|indifference,confusion|indifference,surprise,true,0.8,"The fine-grained emotion 'confusion' aligns closely with the coarse label 'surprise,' as confusion often involves an element of unexpectedness or questioning, which fits the context of Joey's utterance.",false
perturbation,hybrid,S0029,91,4,Joey,What is the big deal?,"Ross: It's breast milk. Phoebe: So? Rachel: Phoebe, that is juice, squeezed from a person.",anger,text + context,confusion|indifference,confusion|indifference,surprise,true,0.75,Dictionary majority vote.,false
perturbation,dictionary,S0029,91,4,Joey,What is the big deal?,"Ross: It's breast milk. Phoebe: So? Rachel: Phoebe, that is juice, squeezed from a person.",anger,text + context + image,confusion|skepticism,confusion|skepticism,surprise,true,0.75,Dictionary majority vote.,false
perturbation,llm,S0029,91,4,Joey,What is the big deal?,"Ross: It's breast milk. Phoebe: So? Rachel: Phoebe, that is juice, squeezed from a person.",anger,text + context + image,confusion|skepticism,confusion|skepticism,surprise,true,0.9,"The fine-grained emotions 'confusion' and 'skepticism' align closely with the coarse label 'surprise,' as they reflect a questioning or uncertain tone in response to an unexpected statement.",false
perturbation,hybrid,S0029,91,4,Joey,What is the big deal?,"Ross: It's breast milk. Phoebe: So? Rachel: Phoebe, that is juice, squeezed from a person.",anger,text + context + image,confusion|skepticism,confusion|skepticism,surprise,true,0.75,Dictionary majority vote.,false
perturbation,dictionary,S0030,94,2,Ross,That would be no.,"Chandler: Of course the packaging does appeal to grown-ups and kids alike. Carol: Ross, you're being silly. I've tried it, it's no big deal. Just taste it.",disgust,text + context + image,dismissive|resolute,dismissive|resolute,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0030,94,2,Ross,That would be no.,"Chandler: Of course the packaging does appeal to grown-ups and kids alike. Carol: Ross, you're being silly. I've tried it, it's no big deal. Just taste it.",disgust,text + context + image,dismissive|resolute,dismissive|resolute,anger,true,0.8,"The fine-grained emotion 'dismissive' aligns closely with anger, as it reflects a strong, negative reaction to the situation or statement made by others in the conversation.",false
perturbation,hybrid,S0030,94,2,Ross,That would be no.,"Chandler: Of course the packaging does appeal to grown-ups and kids alike. Carol: Ross, you're being silly. I've tried it, it's no big deal. Just taste it.",disgust,text + context + image,dismissive|resolute,dismissive|resolute,anger,true,0.8,"The fine-grained emotion 'dismissive' aligns closely with anger, as it reflects a strong, negative reaction to the situation or statement made by others in the conversation.",false
perturbation,dictionary,S0029,91,4,Joey,What is the big deal?,"Ross: It's breast milk. Phoebe: So? Rachel: Phoebe, that is juice, squeezed from a person.",anger,text-only,confusion|frustration,confusion|frustration,surprise,true,0.75,Dictionary tie; used first generated mapped emotion.,false
perturbation,llm,S0029,91,4,Joey,What is the big deal?,"Ross: It's breast milk. Phoebe: So? Rachel: Phoebe, that is juice, squeezed from a person.",anger,text-only,confusion|frustration,confusion|frustration,surprise,true,0.8,"The fine-grained emotion 'confusion' aligns closely with the coarse label 'surprise', as confusion often involves a sense of unexpectedness or puzzlement.",false
perturbation,hybrid,S0029,91,4,Joey,What is the big deal?,"Ross: It's breast milk. Phoebe: So? Rachel: Phoebe, that is juice, squeezed from a person.",anger,text-only,confusion|frustration,confusion|frustration,surprise,true,0.75,Dictionary tie; used first generated mapped emotion.,false
perturbation,dictionary,S0030,94,2,Ross,That would be no.,"Chandler: Of course the packaging does appeal to grown-ups and kids alike. Carol: Ross, you're being silly. I've tried it, it's no big deal. Just taste it.",disgust,text + context,dismissive|unwilling,dismissive|unwilling,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0030,94,2,Ross,That would be no.,"Chandler: Of course the packaging does appeal to grown-ups and kids alike. Carol: Ross, you're being silly. I've tried it, it's no big deal. Just taste it.",disgust,text + context,dismissive|unwilling,dismissive|unwilling,anger,true,0.8,"The fine-grained emotion 'dismissive|unwilling' aligns closely with anger, as it reflects a strong refusal or frustration in response to the conversation context.",false
perturbation,hybrid,S0030,94,2,Ross,That would be no.,"Chandler: Of course the packaging does appeal to grown-ups and kids alike. Carol: Ross, you're being silly. I've tried it, it's no big deal. Just taste it.",disgust,text + context,dismissive|unwilling,dismissive|unwilling,anger,true,0.8,"The fine-grained emotion 'dismissive|unwilling' aligns closely with anger, as it reflects a strong refusal or frustration in response to the conversation context.",false
perturbation,dictionary,S0030,94,2,Ross,That would be no.,"Chandler: Of course the packaging does appeal to grown-ups and kids alike. Carol: Ross, you're being silly. I've tried it, it's no big deal. Just taste it.",disgust,text-only,disapproval|firmness,disapproval|firmness,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0030,94,2,Ross,That would be no.,"Chandler: Of course the packaging does appeal to grown-ups and kids alike. Carol: Ross, you're being silly. I've tried it, it's no big deal. Just taste it.",disgust,text-only,disapproval|firmness,disapproval|firmness,anger,true,0.9,"The fine-grained emotion 'disapproval' aligns closely with the coarse label 'anger,' as it reflects a strong, negative emotional stance against something.",false
perturbation,hybrid,S0030,94,2,Ross,That would be no.,"Chandler: Of course the packaging does appeal to grown-ups and kids alike. Carol: Ross, you're being silly. I've tried it, it's no big deal. Just taste it.",disgust,text-only,disapproval|firmness,disapproval|firmness,anger,true,0.9,"The fine-grained emotion 'disapproval' aligns closely with the coarse label 'anger,' as it reflects a strong, negative emotional stance against something.",false
perturbation,dictionary,S0032,1,1,Joey,Push!,"Joey: Come on, Lydia, you can do it.",joy,text + context + image,encouragement|support,encouragement|support,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0032,1,1,Joey,Push!,"Joey: Come on, Lydia, you can do it.",joy,text + context + image,encouragement|support,encouragement|support,joy,true,0.9,"The fine-grained emotions of encouragement and support align closely with joy, as they reflect positive reinforcement and enthusiasm in the context of motivating someone.",true
perturbation,hybrid,S0032,1,1,Joey,Push!,"Joey: Come on, Lydia, you can do it.",joy,text + context + image,encouragement|support,encouragement|support,joy,true,0.9,"The fine-grained emotions of encouragement and support align closely with joy, as they reflect positive reinforcement and enthusiasm in the context of motivating someone.",true
perturbation,dictionary,S0031,94,9,Ross,"Oh, you've tasted it.",Joey: Exactly. Ross: You've tasted it? You've tasted it. Susan: Uh huh.,anger,text-only,surprise|curiosity,surprise|curiosity,surprise,true,0.8500000000000001,Dictionary majority vote.,false
perturbation,llm,S0031,94,9,Ross,"Oh, you've tasted it.",Joey: Exactly. Ross: You've tasted it? You've tasted it. Susan: Uh huh.,anger,text-only,surprise|curiosity,surprise|curiosity,surprise,true,0.9,"The fine-grained emotion 'surprise' aligns directly with the coarse label 'surprise'. The utterance reflects an unexpected realization or reaction, fitting the definition of surprise.",false
